recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, hazard_trt_after, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 182.625, 0.9, 1.5, 0.00284660033084166, 0.00069537479985927, 0.000499652087070532, 431.824129987247, 365.25, 142.414246954989, 154.338430815216, 1.15207659238324, 1.5, 244.391517296701, 263.472181842347, 1.00200733761863, 1.022261575332, 0.594603557501361, 0.707106781186548, 0.523691133547298, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 182.625, 0.9, 1.5, 0.00284660033084166, 0.00069537479985927, 0.000499652087070532, 431.824129987247, 365.25, 142.414246954989, 154.338430815216, 1.15207659238324, 1.5, 244.391517296701, 263.472181842347, 1.00200733761863, 1.022261575332, 0.594603557501361, 0.707106781186548, 0.523691133547298, 0.5
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 0, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 0, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 0, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 0, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 0, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 0, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 0, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 0, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 5.31617116193414e-05, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 5.31617116193414e-05, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 5.20887442339668e-05, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 5.20887442339668e-05, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 6.01897446203243e-05, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 6.01897446203243e-05, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 6.14619762480685e-05, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 6.14619762480685e-05, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 0.000207673882946181, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000371238556745957, 0.000207673882946181, 1488.24710930825, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.898456042167, 326.125035191387, 1.04548936834117, 1.2187050010581, 0.840896415253715, 0.890898718140339, 0.758625258202348, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 0.000203833199452379, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000358374209848557, 0.000203833199452379, 1532.92905955362, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.971927569002, 326.125035191387, 1.04402549886784, 1.21228730133777, 0.840896415253715, 0.890898718140339, 0.75981437402697, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 0.000233154974500554, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.00046379983946128, 0.000233154974500554, 1239.83091919575, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.372061867484, 326.125035191387, 1.05563508638744, 1.26468273098177, 0.840896415253715, 0.890898718140339, 0.750124046615285, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 0.000237838985334423, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 243.5, 0.9, 1.5, 0.000948866776947222, 0.000482243924210991, 0.000237838985334423, 1201.7248674866, 1095.75, 167.67747444817, 172.47091664017, 1.05587927688445, 1.5, 311.267640320838, 326.125035191387, 1.0576008094693, 1.27380283450361, 0.840896415253715, 0.890898718140339, 0.748441482434158, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 7.02864279220164e-05, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 0, 0, 3, 0.00569320066168333, 0.00189773355389444, 0.000210859283766033, 365.25, 365.25, 154.338430815216, 154.338430815216, 1, 1, 263.472181842347, 263.472181842347, 1, 1, 0.707106781186548, 0.707106781186548, 0.5, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 0, 0, 3, 0.0113864013233667, 0.00379546710778889, 0.000421718567532098, 182.625, 182.625, 131.736090921173, 131.736090921173, 1, 1, 197.60413638176, 197.60413638176, 1, 1, 0.5, 0.5, 0.25, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 0, 0, 3, 0.00189773355389444, 0.000632577851298148, 0.000271104793413492, 1095.75, 1095.75, 172.47091664017, 172.47091664017, 1, 1, 326.125035191387, 326.125035191387, 1, 1, 0.890898718140339, 0.890898718140339, 0.7937005259841, 0.7937005259841
